,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,FinishedBsmtAreaSF,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,BsmtHalfBath,TotalBathBasement,FullBath,HalfBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,agebybuilt,agebyremodel,TotalGrBsmtSF,OA1,OA2
1283,1284,90,RL,94.0,9400,Pave,NA,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplx,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,WdShing,None,0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,0,912,912,GasA,TA,Y,SBrkr,912,912,0,1824,1824,1824,0,0,0.0,2,2,3.0,3.0,4,2,TA,9.0,10,8,Typ,0,NA,NA,1971.0,NA,0,0,NA,NA,Y,128,0,0,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,139000,39,39,2736,2736,2736
1284,1285,50,RL,50.0,9638,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,WdShing,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,0,804,804,GasA,Ex,Y,SBrkr,1699,748,0,2447,2447,2447,0,0,0.0,2,0,2.0,2.0,4,1,Gd,7.0,7,10,Min2,1,Gd,Detchd,1969.0,Unf,1,336,TA,TA,Y,272,0,42,0,116,158,0,NA,NA,NA,0,3,2010,WD,Normal,169000,91,20,3251,3251,3587
1285,1286,50,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,0,780,780,GasA,Ex,Y,FuseF,825,587,0,1412,1412,1412,0,0,0.0,1,0,1.0,1.0,4,1,TA,6.0,6,6,Typ,1,Gd,Detchd,1939.0,Unf,1,280,TA,TA,Y,45,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,132500,70,59,2192,2192,2472
1286,1287,20,RL,70.04995836802665,9790,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,81,650,678,1328,GasA,TA,Y,SBrkr,1328,0,0,1328,1328,1978,1,0,1.0,1,1,1.5,2.5,3,1,TA,6.5,7,6,Typ,2,Gd,Attchd,1963.0,Unf,2,528,TA,TA,Y,0,26,0,0,0,26,0,NA,NA,NA,0,6,2010,WD,Normal,143000,47,47,2656,3107,3635
1287,1288,20,RL,70.04995836802665,36500,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621,TA,Gd,CBlock,TA,TA,Av,Rec,812,Unf,0,812,812,1624,GasA,Fa,Y,SBrkr,1582,0,0,1582,1582,2394,0,1,0.5,2,0,2.0,2.5,4,1,TA,7.5,8,7,Typ,0,NA,Attchd,1964.0,Unf,2,390,TA,TA,N,168,198,0,0,0,198,0,NA,NA,NA,0,6,2006,WD,Normal,190000,42,42,3206,3827,4217
1288,1289,120,RL,40.0,5664,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CemntBd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,0,1158,343,1501,GasA,Ex,Y,SBrkr,1659,0,0,1659,1659,2817,1,0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6,5,Typ,1,Ex,Attchd,2000.0,Fin,2,499,TA,TA,Y,212,59,0,0,0,59,0,NA,NA,NA,0,10,2009,WD,Normal,278000,9,9,3160,3160,3659
1289,1290,60,RL,86.0,11065,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,0,1085,1085,GasA,Ex,Y,SBrkr,1120,850,0,1970,1970,1970,0,0,0.0,2,1,2.5,2.5,3,1,Ex,6.5,7,8,Typ,1,Gd,BuiltIn,2006.0,Fin,3,753,TA,TA,Y,177,74,0,0,0,74,0,NA,NA,NA,0,10,2006,New,Partial,281000,0,0,3055,3843,4596
1290,1291,80,RL,70.04995836802665,14112,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,0,1014,138,1152,GasA,TA,Y,SBrkr,1152,0,0,1152,1152,2166,1,0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6,6,Typ,1,Gd,Attchd,1964.0,RFn,2,484,TA,TA,Y,227,0,0,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,180500,46,46,2304,2390,2874
1291,1292,160,RM,21.0,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CemntBd,BrkFace,268,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,0,231,399,630,GasA,TA,Y,SBrkr,630,672,0,1302,1302,1533,0,0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7,6,Typ,0,NA,Detchd,1972.0,Unf,1,264,TA,TA,Y,185,0,0,0,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,119500,37,37,1932,2200,2464
1292,1293,70,RM,60.0,6600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,0,0,994,994,GasA,TA,N,SBrkr,1378,994,0,2372,2372,2372,0,0,0.0,2,0,2.0,2.0,4,2,TA,8.0,8,11,Min2,0,NA,Attchd,1985.0,RFn,1,432,TA,TA,Y,0,287,0,0,0,287,0,NA,NA,NA,0,12,2009,WD,Normal,107500,117,44,3366,3366,3798
1293,1294,60,RL,78.0,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,0,194,638,832,GasA,TA,Y,SBrkr,832,832,0,1664,1664,1858,0,0,0.0,2,1,2.5,2.5,4,1,TA,7.5,8,8,Typ,1,TA,Attchd,1976.0,RFn,2,528,TA,TA,Y,0,28,0,0,259,287,0,NA,GdWo,NA,0,3,2006,WD,Normal,162900,30,30,2496,2496,3024
1294,1295,20,RL,60.0,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,167,697,864,GasA,TA,Y,SBrkr,864,0,0,864,864,1031,1,0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5,5,Typ,0,NA,Detchd,1957.0,Unf,2,572,TA,TA,N,0,0,0,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,115000,51,16,1728,1728,2300
1295,1296,20,RL,70.0,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,0,1016,36,1052,GasA,Gd,Y,SBrkr,1052,0,0,1052,1052,2068,1,0,1.0,1,1,1.5,2.5,3,1,TA,6.5,7,5,Typ,0,NA,Attchd,1968.0,RFn,1,288,TA,TA,Y,356,0,0,0,0,0,0,NA,GdWo,NA,0,11,2006,WD,Normal,138500,38,38,2104,2272,2560
1296,1297,20,RL,80.0,8700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,0,776,344,1120,GasA,Gd,Y,SBrkr,1128,0,0,1128,1128,1904,1,0,1.0,2,0,2.0,3.0,3,1,TA,7.0,7,6,Typ,0,NA,Attchd,1963.0,RFn,2,525,TA,TA,Y,192,20,123,0,0,143,0,NA,MnPrv,NA,0,12,2008,WD,Normal,155000,45,45,2248,2396,2921
1297,1298,180,RM,35.0,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,547,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1072,1072,1619,1,0,1.0,2,0,2.0,3.0,2,1,TA,6.0,6,5,Typ,0,NA,Basment,2005.0,Fin,2,525,TA,TA,Y,0,44,0,0,0,44,0,NA,NA,NA,0,6,2006,New,Partial,140000,1,0,1619,1701,2226
1298,1299,60,RL,313.0,63887,Pave,NA,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,5644,466,6110,GasA,Ex,Y,SBrkr,4692,950,0,5642,5642,11286,2,0,2.0,2,1,2.5,4.5,3,1,Ex,8.5,9,12,Typ,3,Gd,Attchd,2008.0,Fin,2,1418,TA,TA,Y,214,292,0,0,0,292,480,Gd,NA,NA,0,1,2008,New,Partial,160000,0,0,11752,12548,13966
1299,1300,20,RL,75.0,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,1246,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1246,2492,1,0,1.0,1,1,1.5,2.5,3,1,Gd,6.5,7,6,Typ,0,NA,Attchd,1959.0,RFn,1,305,TA,TA,Y,218,0,0,0,0,0,0,NA,GdPrv,NA,0,5,2010,WD,Normal,154000,51,16,2492,2492,2797
1300,1301,60,RL,70.04995836802665,10762,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,0,694,284,978,GasA,Ex,Y,SBrkr,1005,978,0,1983,1983,2677,0,0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7,9,Typ,1,TA,Attchd,1999.0,Fin,2,490,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,225000,10,10,2961,3305,3795
1301,1302,70,RL,70.04995836802665,7500,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,547,224,771,GasA,Fa,Y,SBrkr,753,741,0,1494,1494,2041,0,0,0.0,1,0,1.0,1.0,3,1,Gd,5.0,5,7,Typ,2,Gd,Attchd,1942.0,Unf,1,213,TA,TA,P,0,0,0,0,224,224,0,NA,NA,NA,0,11,2009,WD,Normal,177500,67,59,2265,2265,2478
1302,1303,60,RL,92.0,10120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,740,425,1165,GasA,Ex,Y,SBrkr,1203,1323,0,2526,2526,3266,1,0,1.0,2,1,2.5,3.5,4,1,Gd,8.5,9,8,Typ,1,TA,Attchd,1994.0,RFn,3,844,TA,TA,Y,309,78,0,0,0,78,0,NA,NA,NA,0,12,2006,WD,Normal,290000,12,12,3691,4082,4926
1303,1304,20,RL,73.0,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,1616,1616,0,0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6,7,Typ,0,NA,Attchd,2005.0,RFn,3,834,TA,TA,Y,208,59,0,0,0,59,0,NA,NA,NA,0,4,2006,WD,Normal,232000,1,1,3232,3460,4294
1304,1305,160,RM,32.0,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,0,976,976,GasA,Ex,Y,SBrkr,976,732,0,1708,1708,1708,0,0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6,7,Maj1,0,NA,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,0,0,0,40,0,NA,NA,NA,0,4,2006,WD,Normal,130000,2,2,2684,2801,3181
1305,1306,20,RL,108.0,13173,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,1572,80,1652,GasA,Ex,Y,SBrkr,1652,0,0,1652,1652,3224,1,0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6,6,Typ,2,Ex,Attchd,2006.0,Fin,2,840,TA,TA,Y,404,102,0,0,0,102,0,NA,NA,NA,0,11,2009,WD,Normal,325000,3,2,3304,3604,4444
1306,1307,120,RL,48.0,6955,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368,1368,1368,0,0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5,6,Typ,1,Gd,Attchd,2005.0,RFn,2,474,TA,TA,Y,132,35,0,0,0,35,0,NA,NA,NA,0,9,2006,New,Partial,202500,1,0,2736,2830,3304
1307,1308,20,RL,60.0,8072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,746,244,990,GasA,Ex,Y,SBrkr,990,0,0,990,990,1736,1,0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6,5,Typ,0,NA,Detchd,2000.0,Unf,2,480,TA,TA,Y,0,64,0,0,0,64,0,NA,NA,NA,0,5,2009,WD,Normal,138000,15,14,1980,1980,2460
1308,1309,20,RM,100.0,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,752,172,924,GasA,Ex,Y,SBrkr,1122,0,0,1122,1122,1874,1,0,1.0,1,0,1.0,2.0,2,1,Gd,5.0,5,6,Typ,0,NA,Attchd,1948.0,Unf,2,528,TA,TA,Y,0,36,0,0,0,36,0,NA,GdWo,NA,0,5,2008,WD,Normal,147000,60,3,2046,2046,2574
1309,1310,20,RL,70.04995836802665,7153,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,1200,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1294,2494,1,0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7,6,Typ,0,NA,Attchd,1991.0,RFn,2,496,TA,TA,Y,112,51,0,0,0,51,0,NA,GdWo,NA,0,6,2008,WD,Normal,179200,17,17,2572,2660,3156
1310,1311,20,RL,100.0,17500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,1406,496,1902,GasA,TA,Y,SBrkr,1902,0,0,1902,1902,3308,1,0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7,7,Typ,2,TA,Attchd,1959.0,Fin,2,567,TA,TA,Y,0,207,162,0,0,369,0,NA,NA,NA,0,5,2010,WD,Normal,335000,51,8,3804,3804,4371
1311,1312,20,RL,68.0,8814,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,925,349,1274,GasA,Ex,Y,SBrkr,1274,0,0,1274,1274,2199,1,0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7,6,Typ,0,NA,Attchd,2005.0,RFn,2,508,TA,TA,Y,264,98,0,0,0,98,0,NA,NA,NA,0,1,2007,New,Partial,203000,2,0,2548,2628,3136
1312,1313,60,RL,70.04995836802665,9572,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,482,971,1453,GasA,Ex,Y,SBrkr,1453,1357,0,2810,2810,3292,0,0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8,9,Typ,1,Ex,Attchd,1990.0,RFn,2,750,Gd,Gd,Y,500,0,0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,302000,17,17,4263,4599,5349
1313,1314,60,RL,108.0,14774,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0,2599,2599,2599,0,0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,779,TA,TA,Y,668,30,0,0,0,30,0,NA,NA,NA,0,5,2010,WD,Normal,333168,11,11,3992,4157,4936
1314,1315,20,RL,60.0,8190,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,732,216,948,GasA,Ex,Y,SBrkr,948,0,0,948,948,1680,1,0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6,5,Typ,1,TA,Detchd,1956.0,Unf,1,280,TA,TA,Y,0,36,0,0,0,36,0,NA,NA,NA,0,10,2007,WD,Normal,119000,53,53,1896,1896,2176
1315,1316,60,RL,85.0,11075,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,776,176,952,GasA,TA,Y,SBrkr,1092,1020,0,2112,2112,2888,0,0,0.0,2,1,2.5,2.5,4,1,TA,7.5,8,9,Typ,2,Gd,Attchd,1969.0,Unf,2,576,TA,TA,Y,280,0,0,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,206900,39,39,3064,3064,3640
1316,1317,20,RL,61.0,10226,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,0,1622,1622,GasA,Ex,Y,SBrkr,1630,0,0,1630,1630,1630,1,0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7,8,Typ,1,Gd,Attchd,2008.0,RFn,3,860,TA,TA,Y,172,42,0,0,0,42,0,NA,NA,NA,0,1,2009,WD,Normal,295493,1,1,3252,3522,4382
1317,1318,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,0,1352,1352,GasA,Ex,Y,SBrkr,1352,0,0,1352,1352,1352,0,0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5,5,Typ,1,Gd,Attchd,2006.0,RFn,2,466,TA,TA,Y,0,241,0,0,0,241,0,NA,NA,NA,0,4,2007,New,Partial,208900,1,0,2704,2704,3170
1318,1319,20,RL,70.04995836802665,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0,1787,1787,1787,0,0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6,7,Typ,1,TA,Attchd,2001.0,RFn,3,748,TA,TA,Y,198,150,0,0,0,150,0,NA,NA,NA,0,8,2006,WD,Normal,275000,5,4,3540,3718,4466
1319,1320,20,RL,75.0,10215,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,492,372,864,GasA,Ex,Y,SBrkr,948,0,0,948,948,1440,0,0,0.0,1,0,1.0,1.0,3,1,TA,5.0,5,5,Typ,0,NA,Attchd,1954.0,Unf,1,248,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,2,2007,WD,Normal,111000,53,53,1812,1944,2192
1320,1321,20,RL,70.0,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,850,628,1478,GasA,Gd,Y,SBrkr,1478,0,0,1478,1478,2328,1,0,1.0,1,1,1.5,2.5,3,1,TA,6.5,7,6,Typ,2,Gd,Attchd,1957.0,RFn,2,442,TA,TA,Y,114,0,0,0,216,216,0,NA,NA,NA,0,6,2009,WD,Normal,156500,52,52,2956,2956,3398
1321,1322,20,RL,70.04995836802665,6627,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,0,Floor,TA,N,SBrkr,720,0,0,720,720,720,0,0,0.0,1,0,1.0,1.0,2,1,TA,4.0,4,4,Typ,0,NA,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,72500,59,58,720,720,1007
1322,1323,60,RL,107.0,10186,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,674,76,750,GasA,Ex,Y,SBrkr,1061,862,0,1923,1923,2597,1,0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8,8,Typ,1,TA,Attchd,1992.0,RFn,2,564,TA,TA,Y,240,39,0,0,0,39,0,NA,NA,NA,0,6,2010,WD,Normal,190000,18,18,2673,2673,3237
1323,1324,30,RL,50.0,5330,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,280,140,420,GasA,Gd,Y,SBrkr,708,0,0,708,708,988,0,0,0.0,1,0,1.0,1.0,2,1,Fa,4.0,4,5,Typ,0,NA,NA,1940.0,NA,0,0,NA,NA,Y,164,0,0,0,0,0,0,NA,NA,NA,0,12,2009,WD,Normal,82500,69,59,1128,1128,1128
1324,1325,20,RL,75.0,9986,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,0,1795,1795,GasA,Ex,Y,SBrkr,1795,0,0,1795,1795,1795,0,0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5,7,Typ,1,Gd,Attchd,2007.0,RFn,3,895,TA,TA,Y,0,49,0,0,0,49,0,NA,NA,NA,0,2,2007,New,Partial,147000,1,0,3590,4018,4913
1325,1326,30,RM,40.0,3636,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,0,796,796,GasA,Fa,N,SBrkr,796,0,0,796,796,796,0,0,0.0,1,0,1.0,1.0,2,1,TA,4.0,4,5,Typ,0,NA,NA,1922.0,NA,0,0,NA,NA,N,0,0,100,0,0,100,0,NA,MnPrv,NA,0,1,2008,WD,Normal,55000,86,58,1592,1592,1592
